Species CopyNumber PercentMatches FullLength ConsensusLength fr_A_cons fr_T_cons fr_G_cons fr_C_cons fr_A_repeat fr_T_repeat fr_G_repeat fr_C_repeat RepeatsNumber
Nemipterus_japonicus 6.3 100 175 28 12 11 2 3 76 70 12 18 2
Nemipterus_japonicus 3.7 81 163 44 20 16 2 6 69 62 11 22 2
Nemipterus_virgatus 3.7 81 163 44 20 16 2 6 69 62 11 22 2
Nemipterus_virgatus 6.3 100 175 28 12 11 2 3 76 70 12 18 2
Neodon_irene 2 100 73 37 10 9 10 8 20 18 20 16 1
Neofelis_nebulosa 16.8 74 334 20 7 3 3 7 114 45 53 123 3
Neofelis_nebulosa 37.7 76 253 6 2 1 1 2 86 37 41 90 3
Neofelis_nebulosa 23.6 83 336 14 5 2 2 5 115 45 53 124 3
Neolissochilus_hexagonolepis 13.5 100 26 2 1 1 0 0 13 14 0 0 1
Neomys_fodiens 38.6 98 385 10 4 2 1 3 143 77 50 116 4
Neomys_fodiens 1.9 84 37 20 8 5 4 3 16 9 8 5 4
Neomys_fodiens 5.2 99 144 28 10 16 1 1 53 82 5 5 4
Neomys_fodiens 4.7 98 372 80 29 30 6 15 135 139 29 70 4
Neophema_chrysogaster 3.7 80 179 48 13 12 9 14 47 51 33 49 4
Neophema_chrysogaster 2 93 30 15 5 0 0 10 10 0 0 21 4
Neophema_chrysogaster 6.7 94 390 58 14 9 11 24 94 64 72 161 4
Neophema_chrysogaster 3.2 80 154 48 14 14 7 13 42 46 28 39 4
Neophoca_cinerea 42.5 84 323 8 3 2 1 2 119 68 43 94 1
Neosalanx_taihuensis 6.4 100 63 10 2 1 2 5 12 7 13 32 1
Neosalanx_tangkahkeii 6.4 100 63 10 2 1 2 5 12 7 13 32 1
Neoscopelus_microchir 2.1 100 24 12 2 5 1 4 4 11 2 8 3
Neoscopelus_microchir 2.1 100 24 12 1 4 2 5 2 8 4 11 3
Neoscopelus_microchir 2.3 100 27 12 1 2 1 8 2 5 2 19 3
Neosynchiropus_moyeri 2 87 433 216 75 61 17 63 140 134 45 115 1
Neotetracus_sinensis 6.3 98 464 74 28 33 4 9 174 207 27 57 2
Neotetracus_sinensis 41.7 91 249 6 2 1 1 2 83 25 42 100 2
Neotragus_batesi 2.1 93 29 15 5 1 1 8 10 2 1 17 1
Neotragus_moschatus 1.9 88 34 19 9 7 2 1 17 12 4 2 2
Neotragus_moschatus 1.9 85 140 75 34 20 11 10 63 42 19 17 2
Neotrygon_kuhlii 3 82 141 47 16 21 1 9 48 62 4 28 4
Neotrygon_kuhlii 2.6 86 121 47 16 19 2 10 40 53 4 25 4
Neotrygon_kuhlii 5.3 90 342 63 26 22 2 13 137 118 10 78 4
Neotrygon_kuhlii 2.6 86 342 130 56 42 2 30 137 118 10 78 4
Neovison_vison 8.8 82 232 26 10 3 3 10 80 36 36 81 4
Neovison_vison 13.2 81 232 18 7 2 2 7 80 36 36 81 4
Neovison_vison 22.7 78 204 10 4 1 1 4 71 32 31 71 4
Neovison_vison 26.6 87 236 9 3 1 2 3 81 36 38 82 4
Nesiarchus_nasutus 3.9 84 62 15 6 9 0 0 23 38 1 1 2
Nesiarchus_nasutus 2.5 80 69 26 10 16 0 0 27 41 1 1 2
Nestor_notabilis 13.5 96 53 4 0 2 1 1 0 28 13 13 1
Nimbochromis_linni 2.2 100 25 12 2 2 1 7 4 5 2 15 1
Ninox_novaeseelandiae 2.6 79 57 22 7 7 1 7 16 19 4 19 1
Nipponia_nippon 9.2 100 100 11 8 0 0 3 74 0 0 27 1
Nipponocypris_koreanus 2.9 80 49 17 8 6 1 2 22 19 4 5 1
Nipponocypris_temminckii 2.9 80 49 17 8 6 1 2 22 18 4 6 1
Nisaetus_alboniger 3.6 92 35 10 2 6 0 2 6 25 0 5 2
Nisaetus_alboniger 17.5 100 803 46 21 12 4 9 369 209 70 156 2
Nisaetus_nipalensis 3.6 92 35 10 2 6 0 2 6 25 0 5 2
Nisaetus_nipalensis 13.4 100 616 46 21 12 5 8 283 160 67 107 2
Normichthys_operosus 2.1 100 24 12 5 0 0 7 11 0 0 14 1
Notochelys_platynota 9.6 86 44 5 2 3 0 0 19 26 0 0 4
Notochelys_platynota 5.2 97 47 9 4 5 0 0 21 27 0 0 4
Notochelys_platynota 63.8 98 508 8 3 4 0 1 167 258 0 84 4
Notochelys_platynota 25 79 44 2 1 1 0 0 20 25 0 0 4
Notopterus_notopterus 2.2 97 270 123 50 55 6 12 109 123 13 26 3
Notopterus_notopterus 3.3 96 271 80 32 36 4 8 109 123 14 26 3
Notopterus_notopterus 6.7 97 271 40 16 18 2 4 109 123 14 26 3
Notoraja_tobitukai 2.7 97 117 44 18 12 4 10 48 34 10 26 1
Notoryctes_typhlops 2 83 46 24 10 7 3 4 19 15 5 8 9
Notoryctes_typhlops 2.7 98 417 154 56 46 16 36 153 125 43 97 9
Notoryctes_typhlops 2 83 46 24 10 7 3 4 19 15 5 8 9
Notoryctes_typhlops 1.8 99 417 232 84 68 25 55 153 125 43 97 9
Notoryctes_typhlops 5.4 99 417 77 28 23 8 18 153 125 43 97 9
Notoryctes_typhlops 1.9 82 45 24 10 7 3 4 18 15 5 8 9
Notoryctes_typhlops 1.9 82 45 24 10 7 3 4 18 15 5 8 9
Notoryctes_typhlops 2 83 46 24 10 7 3 4 19 15 5 8 9
Notoryctes_typhlops 2 100 27 14 6 6 0 2 12 12 0 4 9
Noturus_taylori 2.3 81 77 34 13 11 4 6 27 31 10 10 1
Numenius_phaeopus 22 95 88 4 3 0 0 1 64 3 0 22 2
Numenius_phaeopus 5.7 99 394 69 20 24 7 18 114 141 38 102 2
Nyctalus_noctula 72.8 100 436 6 2 1 1 2 146 73 72 146 2
Nyctalus_noctula 7 96 567 81 32 32 5 12 220 224 39 85 2
Nyctereutes_procyonoides 35.5 92 283 8 3 1 1 3 95 35 47 107 1
Nycticebus_coucang 21.4 100 256 12 5 3 1 3 107 64 22 64 1
Occidozyga_martensii 3.5 85 35 10 5 4 1 0 17 13 4 2 5
Occidozyga_martensii 4.7 83 294 63 30 24 3 6 135 110 21 29 5
Occidozyga_martensii 2.3 85 628 264 87 75 26 76 198 196 64 171 5
Occidozyga_martensii 14.1 67 295 21 11 7 1 2 136 109 21 30 5
Occidozyga_martensii 2 95 40 21 10 7 2 2 19 15 4 3 5
Ochetobius_elongatus 3.1 76 52 18 7 8 2 1 20 25 5 3 1
Ochotona_collaris 29.5 96 173 6 1 2 2 1 29 58 58 29 1
Ochotona_curzoniae 1.8 99 379 206 64 64 29 49 126 115 51 88 2
Ochotona_curzoniae 10.9 99 261 24 6 3 4 11 66 31 43 122 2
Ochotona_princeps 39 100 233 6 1 2 2 1 39 78 78 39 1
Octodon_degus 24.8 91 286 12 5 2 1 4 113 49 31 94 2
Octodon_degus 9.4 87 99 9 4 2 1 2 41 18 9 32 2
Odaxothrissa_vittata 3.7 75 143 39 18 16 3 2 58 60 15 11 1
Odobenus_rosmarus_rosmarus 32.3 80 233 8 3 2 1 2 84 45 33 72 3
Odobenus_rosmarus_rosmarus 17.7 80 117 6 2 1 1 2 42 18 17 41 3
Odobenus_rosmarus_rosmarus 14.8 92 212 14 5 2 2 5 77 39 29 68 3
Odocoileus_hemionus 2.1 90 157 75 35 23 5 12 70 51 14 23 1
Odocoileus_virginianus 2.1 88 157 75 34 21 6 14 69 48 15 26 1
Odontamblyopus_lacepedii 5.4 100 651 120 52 38 8 22 281 209 44 118 3
Odontamblyopus_lacepedii 2.3 80 43 20 11 6 1 2 23 12 3 6 3
Odontamblyopus_lacepedii 1.9 89 36 19 9 6 2 2 19 11 3 4 3
Odontamblyopus_rebecca 3.6 99 431 121 50 41 10 20 179 150 34 69 1
Odontamblyopus_rubicundus 4.4 100 634 143 48 38 17 40 217 164 79 175 2
Odontamblyopus_rubicundus 2.1 100 127 61 16 20 10 15 35 41 20 32 2
Odontobutis_platycephala 14.2 99 483 34 14 13 2 5 199 184 28 73 1
Odontobutis_sinensis 7.1 100 327 46 16 18 2 10 113 130 14 71 1
Odonus_niger 1.9 100 26 14 8 5 1 0 15 10 2 0 1
Odorrana_ishikawae 16.7 98 1017 61 22 24 5 10 367 396 85 170 4
Odorrana_ishikawae 31.6 96 283 9 3 5 1 0 95 153 31 5 4
Odorrana_ishikawae 2.6 99 439 168 38 49 28 53 100 123 76 141 4
Odorrana_ishikawae 96.1 98 2113 22 8 8 2 4 767 768 210 369 4
Odorrana_margaretae 5 99 639 127 40 51 13 23 201 256 66 117 3
Odorrana_margaretae 3.2 75 61 20 5 8 2 5 18 25 6 13 3
Odorrana_margaretae 8.9 97 368 42 14 16 3 9 120 142 28 79 3
Odorrana_schmackeri 5.7 99 355 62 23 24 6 9 134 139 34 49 3
Odorrana_schmackeri 14.9 98 163 11 5 3 1 2 75 47 12 30 3
Odorrana_schmackeri 38 100 569 15 7 5 1 2 266 190 38 76 3
Odorrana_tormota 13 86 762 60 22 22 5 11 277 279 62 145 2
Odorrana_tormota 6 100 450 75 25 24 7 19 150 144 42 115 2
Oedalechilus_labeo 6.8 99 540 79 34 23 8 14 235 160 49 97 1
Oedalechilus_labiosus 2.3 83 100 44 22 15 1 6 47 40 5 9 1
Oedipina_poelzi 2.6 100 25 10 6 2 1 1 17 4 2 3 1
Okamejei_hollandi 3.4 66 74 22 9 9 1 3 26 31 6 12 1
Olisthops_cyanomelas 3.3 84 43 13 2 8 2 1 9 25 6 4 2
Olisthops_cyanomelas 2.6 86 35 14 2 9 2 1 6 21 6 3 2
Oncorhynchus_gorbuscha 2 96 53 27 7 9 5 6 14 18 11 11 3
Oncorhynchus_gorbuscha 2.7 88 210 77 24 23 11 19 64 71 32 44 3
Oncorhynchus_gorbuscha 2.2 97 174 79 25 28 12 14 57 64 24 30 3
Oneirodes_thompsoni 2 99 221 111 28 30 15 38 55 60 31 76 2
Oneirodes_thompsoni 6.6 100 150 23 6 8 5 4 39 53 33 26 2
Onychodactylus_fischeri 8.2 82 79 10 6 4 0 0 47 31 1 1 5
Onychodactylus_fischeri 2 83 45 23 10 9 0 4 19 20 0 7 5
Onychodactylus_fischeri 3.1 80 90 28 16 12 0 0 51 36 2 2 5
Onychodactylus_fischeri 4.6 81 89 20 12 8 0 0 51 35 2 2 5
Onychodactylus_fischeri 7.5 78 73 10 6 4 0 0 46 27 1 0 5
Onychodactylus_zhaoermii 4.1 83 152 38 23 15 0 0 92 59 2 0 4
Onychodactylus_zhaoermii 2 83 45 23 10 9 0 4 19 20 0 7 4
Onychodactylus_zhaoermii 1.9 97 145 76 46 30 0 0 88 58 0 0 4
Onychodactylus_zhaoermii 16.2 78 154 10 6 4 0 0 92 61 1 1 4
Onychomys_leucogaster 2 100 132 65 32 14 11 8 66 29 22 16 1
Onychostoma_alticorpus 13.5 100 26 2 1 1 0 0 13 14 0 0 1
Onychostoma_barbatulum 13 100 25 2 1 1 0 0 13 13 0 0 1
Onychostoma_barbatum 12.5 100 24 2 1 1 0 0 12 13 0 0 1
Onychostoma_gerlachi 14 100 27 2 1 1 0 0 14 14 0 0 1
Onychostoma_lini 15.5 100 30 2 1 1 0 0 15 16 0 0 1
Onychostoma_macrolepis 14.5 100 28 2 1 1 0 0 14 15 0 0 1
Onychostoma_rara 14.5 100 28 2 1 1 0 0 14 15 0 0 1
Onychostoma_simum 14 100 27 2 1 1 0 0 14 14 0 0 1
Oostethus_brachyurus 7.4 90 35 5 2 3 0 0 16 20 0 0 1
Oplurus_grandidieri 1.9 93 156 81 41 26 5 9 79 51 11 16 5
Oplurus_grandidieri 2.8 85 419 144 69 46 12 17 190 139 39 52 5
Oplurus_grandidieri 1.9 90 429 221 104 71 19 27 195 144 39 52 5
Oplurus_grandidieri 10.4 100 113 11 4 5 1 1 42 52 10 10 5
Oplurus_grandidieri 5.8 86 429 70 32 24 6 8 195 144 39 52 5
Oreamnos_americanus 2.1 91 153 75 29 25 8 13 57 54 20 23 1
Oreochromis_esculentus 2.2 100 25 12 2 2 1 7 4 5 2 15 1
Oreochromis_niloticus_x_Oreochromis_aureus 2.2 81 70 32 10 8 9 5 20 17 23 11 1
Oreochromis_variabilis 2.2 100 25 12 2 2 1 7 4 5 2 15 1
Oreolalax_lichuanensis 6.2 95 565 90 25 35 12 18 157 219 80 110 1
Oreolalax_major 6.6 98 613 93 25 39 12 17 166 256 79 113 1
Oreotrochilus_melanogaster 27 98 107 4 3 0 0 1 80 0 0 28 2
Oreotrochilus_melanogaster 14.4 90 100 7 4 0 0 3 52 0 1 48 2
Oriolus_chinensis 1.9 88 32 17 6 4 2 5 11 9 3 10 1
Ornithorhynchus_anatinus 1.9 92 51 27 16 7 3 1 29 16 6 1 5
Ornithorhynchus_anatinus 1.9 93 30 16 9 6 1 0 17 12 2 0 5
Ornithorhynchus_anatinus 19.8 98 334 17 8 5 3 1 152 109 55 19 5
Ornithorhynchus_anatinus 2.2 90 37 17 10 6 1 0 19 15 4 0 5
Ornithorhynchus_anatinus 7.1 96 67 9 5 3 1 0 35 26 7 0 5
Orycteropus_afer 33.7 100 201 6 2 1 1 2 67 33 34 68 1
Oryctolagus_cuniculus 10.8 100 215 20 5 2 4 9 54 22 43 97 2
Oryctolagus_cuniculus 4 100 613 153 50 49 16 38 201 197 64 152 2
Oryzias_dancena 2.8 95 31 12 8 0 1 3 22 0 3 7 1
Oryzias_javanicus 2.8 95 31 12 8 0 1 3 21 0 3 8 1
Oryzias_latipes 2.3 100 24 11 6 1 1 3 15 2 2 6 2
Oryzias_latipes 8.4 100 91 11 1 3 4 3 9 25 33 25 2
Oryzias_melastigma 2.8 95 31 12 8 0 1 3 22 0 3 7 1
Oryzias_minutillus 2.7 100 31 12 7 1 2 2 20 2 4 6 1
Oryzias_sinensis 9.1 98 99 11 1 3 4 3 9 27 36 28 1
Oscaecilia_ochrocephala 1.9 84 39 21 11 1 0 9 20 3 0 17 2
Oscaecilia_ochrocephala 1.9 84 38 21 10 1 0 10 19 3 0 17 2
Osmerus_mordax 3.3 100 29 9 0 1 3 5 0 3 9 18 1
Osteochilus_hasseltii 13.5 100 26 2 1 1 0 0 13 14 0 0 1
Osteochilus_salsburyi 15 100 29 2 1 1 0 0 15 15 0 0 1
Osteoglossum_bicirrhosum 7.8 100 273 35 13 14 3 5 102 108 24 40 2
Osteoglossum_bicirrhosum 2.4 88 40 16 6 5 3 2 16 14 6 5 2
Osteolaemus_tetraspis 5.1 98 310 61 27 23 6 5 138 118 30 25 2
Osteolaemus_tetraspis 51 100 50 1 1 0 0 0 51 0 0 0 2
Otis_tarda 32.5 100 129 4 3 0 0 1 98 0 0 32 1
Otocolobus_manul 12.5 93 97 8 3 2 1 2 35 23 14 26 1
Otolemur_crassicaudatus 21.1 100 294 14 5 2 2 5 105 43 42 105 1
Otus_bakkamoena 5.4 71 118 22 9 7 1 5 49 36 5 29 4
Otus_bakkamoena 2.7 78 60 23 10 7 2 4 26 19 5 11 4
Otus_bakkamoena 5.3 97 411 78 31 26 7 14 169 137 36 70 4
Otus_bakkamoena 1.9 94 77 40 21 12 3 4 40 23 7 8 4
Otus_scops 4.8 91 366 77 32 25 7 13 153 118 34 62 6
Otus_scops 2.6 81 57 23 11 6 1 5 25 16 3 14 6
Otus_scops 3.5 75 78 22 9 7 1 5 30 23 5 21 6
Otus_scops 2.3 89 360 151 62 49 13 27 151 117 33 60 6
Otus_scops 2 90 39 21 9 6 1 5 17 12 2 9 6
Otus_scops 2 90 79 41 19 13 4 5 38 25 7 10 6
Ovis_ammon 4.1 98 305 75 32 27 8 8 128 108 35 35 3
Ovis_ammon 3.1 62 119 40 16 14 4 6 51 43 12 14 3
Ovis_ammon 3 83 43 15 6 2 0 7 19 6 0 19 3
Ovis_aries 4.1 96 305 75 31 25 9 10 126 104 37 39 1
Ovis_orientalis 3.2 63 115 35 13 12 4 6 46 41 14 15 2
Ovis_orientalis 4.1 98 305 75 31 27 9 8 126 107 37 36 2
Ovis_vignei 3 83 43 15 6 2 0 7 18 6 1 19 4
Ovis_vignei 5.2 62 194 35 13 11 4 7 78 68 23 26 4
Ovis_vignei 3.2 64 124 41 18 16 5 2 52 46 15 12 4
Ovis_vignei 4.7 98 355 76 31 27 9 9 143 125 44 44 4
Oxuderces_dentatus 4 100 595 150 64 47 9 30 256 187 35 118 1
Ozotoceros_bezoarticus 1.9 83 49 26 10 10 3 3 17 21 6 6 1
Pachyhynobius_shangchengensis 1.9 81 45 24 10 10 1 3 16 21 3 6 2
Pachyhynobius_shangchengensis 2.4 76 49 21 12 4 1 4 28 10 4 8 2
Paedocypris_progenetica 14 100 27 2 1 1 0 0 14 14 0 0 2
Paedocypris_progenetica 25.3 99 858 34 11 13 6 4 278 331 151 99 2
Pagellus_bogaraveo 2 100 366 183 74 44 29 36 148 89 58 72 1
Pagrus_major 2.8 90 148 54 21 20 4 9 55 56 12 26 1
Paguma_larvata 12.8 89 80 6 2 0 1 3 28 0 12 41 4
Paguma_larvata 3.9 100 164 42 14 5 6 17 55 19 24 67 4
Paguma_larvata 4.1 91 128 32 11 0 5 16 45 2 18 64 4
Paguma_larvata 32.9 76 268 8 3 0 1 4 92 19 38 120 4
Palea_steindachneri 5 98 253 51 12 20 5 14 65 98 21 70 2
Palea_steindachneri 43 100 214 5 2 3 0 0 86 129 0 0 2
Pampus_argenteus 5 98 613 124 44 42 11 27 220 206 55 133 2
Pampus_argenteus 1.8 86 176 97 33 31 11 22 55 60 26 36 2
Pampus_chinensis 2.6 82 43 17 8 7 0 2 19 18 1 6 1
Pampus_cinereus 2.4 91 40 17 6 5 1 5 15 15 2 9 2
Pampus_cinereus 2.3 88 41 19 8 7 0 4 18 17 1 6 2
Pampus_echinogaster 10 99 1205 120 44 40 11 25 439 403 110 254 2
Pampus_echinogaster 1.8 86 176 97 33 31 11 22 55 60 26 36 2
Pampus_punctatissimus 2.4 91 40 17 6 5 1 5 15 15 2 9 2
Pampus_punctatissimus 2.3 88 41 19 8 7 0 4 18 17 1 6 2
Pangasianodon_gigas 2.5 90 83 34 12 14 4 4 29 34 12 9 1
Pangasianodon_hypophthalmus 2.3 93 78 34 14 12 4 4 29 30 12 8 1
Pangasius_larnaudii 1.9 96 65 34 12 14 5 3 22 29 9 6 1
Pangasius_pangasius 2.1 90 37 18 5 1 1 11 11 2 4 21 2
Pangasius_pangasius 2.5 86 85 34 12 13 5 4 29 36 12 9 2
Pangio_anguillaris 2.2 89 33 16 9 6 0 1 19 12 0 3 1
Panthera_leo 14.5 75 102 8 3 2 1 2 38 17 14 34 4
Panthera_leo 7.1 86 97 14 5 2 2 5 36 16 14 32 4
Panthera_leo 10.8 80 78 8 3 1 1 3 29 12 11 27 4
Panthera_leo 12.2 78 81 6 2 1 1 2 30 13 12 27 4
Panthera_leo_persica 20.1 85 274 14 5 2 2 5 100 41 38 96 5
Panthera_leo_persica 36.8 88 267 8 3 1 1 3 97 39 37 95 5
Panthera_leo_persica 2.3 96 55 25 7 5 5 8 16 11 11 18 5
Panthera_leo_persica 1.9 98 151 80 27 29 11 13 51 54 22 25 5
Panthera_leo_persica 21.7 81 145 6 2 1 1 2 52 22 21 51 5
Panthera_tigris_amoyensis 2.2 95 174 80 26 28 12 14 58 61 27 29 4
Panthera_tigris_amoyensis 2.2 95 174 80 26 28 12 14 58 61 27 29 4
Panthera_tigris_amoyensis 47.5 93 373 8 3 1 1 3 137 59 50 128 4
Panthera_tigris_amoyensis 47.5 93 373 8 3 1 1 3 137 59 50 128 4
Pantholops_hodgsonii 2.7 84 65 24 8 6 6 4 23 15 17 11 2
Pantholops_hodgsonii 2.1 87 156 74 34 21 8 11 69 47 18 23 2
Pantodon_buchholzi 6.2 100 210 34 12 16 3 3 75 99 19 18 1
Papyrocranus_congoensis 4.7 95 184 39 15 17 3 4 70 80 15 20 1
Paracheirodon_innesi 2.9 98 197 68 22 22 8 16 64 64 22 48 3
Paracheirodon_innesi 1.9 100 197 103 33 33 12 25 64 64 22 48 3
Paracheirodon_innesi 5.8 98 197 34 11 11 4 8 64 64 22 48 3
Paraconger_notialis 1.9 88 36 19 8 8 1 2 15 17 2 3 2
Paraconger_notialis 1.9 88 36 19 8 8 1 2 15 17 2 3 2
Paradactylodon_gorganensis 1.9 98 113 59 16 22 12 9 30 42 24 18 1
Paradactylodon_mustersi 1.9 94 113 59 16 21 12 10 30 42 24 18 3
Paradactylodon_mustersi 1.9 88 32 17 5 8 2 2 9 16 4 4 3
Paradactylodon_mustersi 1.9 88 36 19 3 3 2 11 6 8 4 19 3
Parakneria_cameronensis 1.8 98 288 155 63 60 20 12 117 111 39 22 2
Parakneria_cameronensis 8.9 96 351 39 16 15 5 3 143 133 48 28 2
Paralichthys_dentatus 4.4 100 330 75 19 29 10 17 84 125 45 77 1
Paralichthys_lethostigma 2 94 37 19 6 3 5 5 12 7 10 9 1
Paralichthys_olivaceus 5.4 100 401 74 17 26 5 26 92 141 28 141 1
Paramisgurnus_dabryanus 1.9 93 30 16 6 6 3 1 12 13 4 2 1
Paraplagusia_bilineata 28.2 99 506 18 7 7 1 3 197 197 29 84 1
Paraplagusia_blochii 10.3 98 184 18 7 9 1 1 70 92 13 10 1
Paraplagusia_japonica 12.7 100 215 17 6 8 1 2 76 101 13 26 1
Parapocryptes_serperaster 4.2 100 755 178 62 36 18 62 264 150 82 260 2
Parapocryptes_serperaster 2.3 100 26 12 3 3 1 5 7 7 2 11 2
Parasinilabeo_assimilis 2 85 40 21 7 6 3 5 12 12 8 9 2
Parasinilabeo_assimilis 13.5 100 26 2 1 1 0 0 13 14 0 0 2
Parazen_pacificus 3.2 99 426 134 61 32 8 33 194 101 29 103 2
Parazen_pacificus 2.4 100 28 12 3 3 1 5 8 7 2 12 2
Pardachirus_pavoninus 3.2 79 52 17 7 6 1 3 22 22 2 7 1
Pardofelis_marmorata 35.4 92 278 8 3 2 1 2 102 57 37 83 1
Paroedura_picta 2.2 100 25 12 7 1 0 4 15 2 0 9 4
Paroedura_picta 3.9 100 284 74 24 25 11 14 94 98 42 51 4
Paroedura_picta 3.7 95 221 59 24 11 10 14 90 41 37 54 4
Paroedura_picta 1.9 94 221 118 49 21 19 29 90 41 37 54 4
Pavo_cristatus 1.9 100 24 13 6 6 0 1 12 12 0 1 1
Pavo_muticus 1.9 100 24 13 6 6 0 1 12 12 0 1 1
Pelea_capreolus 2 90 44 23 10 6 4 3 19 13 8 5 3
Pelea_capreolus 1.9 86 44 23 10 7 3 3 19 13 7 6 3
Pelea_capreolus 2.4 79 56 24 11 6 3 4 24 15 9 9 3
Pellonula_leonensis 3.4 80 130 38 17 16 3 2 55 53 11 12 1
Pelobates_cultripes 9.2 99 683 74 19 32 10 13 174 296 92 122 1
Pelochelys_cantorii 2 94 35 18 8 4 0 6 15 9 0 12 6
Pelochelys_cantorii 47.7 89 428 9 4 4 0 1 193 191 0 45 6
Pelochelys_cantorii 2.3 100 391 170 42 62 21 45 97 141 49 105 6
Pelochelys_cantorii 3.5 98 391 114 28 42 14 30 97 141 49 105 6
Pelochelys_cantorii 2.1 100 544 263 101 63 17 82 212 132 34 167 6
Pelochelys_cantorii 6.9 99 391 57 14 21 7 15 97 141 49 105 6
Pelodiscus_sinensis 7.2 97 78 11 3 6 0 2 22 43 0 14 9
Pelodiscus_sinensis 7 98 62 9 3 4 0 2 20 28 1 14 9
Pelodiscus_sinensis 43 99 257 6 2 1 1 2 100 43 29 86 9
Pelodiscus_sinensis 8.1 90 403 50 12 18 4 16 98 140 36 130 9
Pelodiscus_sinensis 1.9 88 33 18 11 1 1 5 21 2 1 10 9
Pelodiscus_sinensis 5.5 92 32 6 0 2 0 4 1 10 0 22 9
Pelodiscus_sinensis 2.1 95 38 19 6 4 0 9 13 9 0 17 9
Pelodiscus_sinensis 6.8 97 40 6 0 2 0 4 0 14 1 26 9
Pelodiscus_sinensis 2.6 82 390 150 44 48 9 49 93 135 36 127 9
Pelomedusa_subrufa 8.5 86 93 11 6 5 0 0 50 41 0 3 6
Pelomedusa_subrufa 143 71 282 2 1 1 0 0 153 105 3 22 6
Pelomedusa_subrufa 2 98 400 200 107 67 3 23 216 135 6 44 6
Pelomedusa_subrufa 46.5 73 93 2 1 1 0 0 51 35 1 7 6
Pelomedusa_subrufa 6 97 400 67 36 23 1 7 216 135 6 44 6
Pelomedusa_subrufa 2.1 100 24 12 7 3 0 2 15 6 0 4 6
Pelophylax_bedriagae 70.7 100 1130 16 5 6 2 3 353 424 142 212 1
Pelophylax_chosenicus 2.3 98 390 167 38 59 32 38 89 138 75 89 4
Pelophylax_chosenicus 63.8 98 1068 17 3 8 3 3 192 494 191 192 4
Pelophylax_chosenicus 4.7 98 390 84 19 30 16 19 89 138 75 89 4
Pelophylax_chosenicus 2.1 93 30 15 3 5 1 6 5 10 2 14 4
Pelophylax_cretensis 69.9 99 993 14 6 5 2 1 391 354 174 75 4
Pelophylax_cretensis 43.6 68 913 20 9 7 3 1 359 327 164 64 4
Pelophylax_cretensis 2.1 82 71 35 15 12 5 3 29 28 11 4 4
Pelophylax_cretensis 4.3 100 50 12 4 4 2 2 17 17 9 8 4
Pelophylax_cypriensis 19.4 98 1211 63 21 26 7 9 403 498 140 171 2
Pelophylax_cypriensis 2.1 97 278 136 26 34 24 52 50 75 51 103 2
Pelophylax_epeiroticus 53.2 98 1164 22 7 8 3 4 376 427 150 212 1
Pelophylax_kurtmuelleri 76.1 100 1216 16 5 6 2 3 380 456 152 229 2
Pelophylax_kurtmuelleri 2.1 100 277 135 24 34 27 50 48 74 55 101 2
Pelophylax_nigromaculatus 2.1 93 30 15 3 5 1 6 5 10 2 14 5
Pelophylax_nigromaculatus 43.2 94 709 17 4 9 2 2 172 352 90 96 5
Pelophylax_nigromaculatus 38.4 98 614 16 4 7 2 3 150 305 78 82 5
Pelophylax_nigromaculatus 4.4 100 74 17 5 7 2 3 22 32 8 13 5
Pelophylax_nigromaculatus 4.5 84 93 22 5 11 3 3 23 45 12 14 5
Pelophylax_plancyi 2.1 93 30 15 3 5 1 6 5 10 2 14 2
Pelophylax_plancyi 46.4 93 760 17 3 8 3 3 153 352 137 119 2
Pelophylax_shqipericus 38.8 99 658 17 5 7 3 2 194 275 112 78 1
Pelotretis_flavilatus 3.5 100 55 16 8 6 1 1 27 22 4 3 4
Pelotretis_flavilatus 2.9 100 424 145 53 46 16 30 153 136 48 88 4
Pelotretis_flavilatus 3.5 100 55 16 8 6 1 1 27 22 4 3 4
Pelotretis_flavilatus 3.5 100 55 16 8 6 1 1 27 22 4 3 4
Peltorhamphus_novaezeelandiae 39.3 97 274 7 3 3 0 1 110 118 8 39 2
Peltorhamphus_novaezeelandiae 6.1 100 42 7 1 4 2 0 6 25 12 0 2
Pelusios_castaneus 3.5 94 378 108 46 46 3 13 156 164 15 44 2
Pelusios_castaneus 7.4 85 407 56 22 25 3 6 168 176 16 48 2
Perca_fluviatilis 3 95 29 10 2 3 2 3 7 8 6 9 1
Percina_macrolepida 10 100 99 10 3 4 2 1 30 40 20 10 1
Percocypris_pingi 13.5 100 26 2 1 1 0 0 13 14 0 0 1
Perdix_dauurica 2.8 100 27 10 6 3 0 1 18 7 0 3 1
Perdix_hodgsoniae 2.8 100 27 10 6 3 0 1 18 7 0 3 1
Pericrocotus_ethologus 2.2 89 33 15 2 11 1 1 4 25 2 3 1
Periophthalmodon_schlosseri 2 93 30 16 10 2 0 4 20 3 0 8 1
Periparus_ater 2.3 78 47 22 7 5 0 10 13 9 0 26 1
Perodicticus_potto 17.8 100 213 12 5 3 1 3 89 53 18 54 1
Petaurus_breviceps 14.9 97 368 25 9 13 1 2 130 194 15 30 1
Pethia_ticto 13.5 100 26 2 1 1 0 0 13 14 0 0 2
Pethia_ticto 4.3 99 538 124 45 46 11 22 198 196 51 94 2
